code,updated_at,roe,gross_margin,debt_ratio,revenue_growth,profit_growth
300132,2026-04-23,-2.95,,54.0818,,-167.0115
600409,2026-04-23,1.84,,47.4058,,-51.2881
601107,2026-04-23,1.43,,54.1451,,-21.0338
603599,2026-04-23,7.54,,33.8177,,101.9025
600817,2026-04-23,3.7,,46.6095,,-19.3411
600231,2026-04-23,1.35,,46.7289,,-46.8817
688275,2026-04-23,24.92,,68.102,,246.2909
002483,2026-04-23,1.14,,51.025,,-42.6402
605098,2026-04-23,0.73,,44.6349,,94.8594
600027,2026-04-23,0.99,,65.419,,-71.0949
688011,2026-04-23,-0.72,,10.2593,,-198.7609
603223,2026-04-23,0.82,,28.5228,,-83.5454
600871,2026-04-23,0.96,,88.9939,,-58.7735
600151,2026-04-23,-0.32,,46.3771,,-356.0456
600590,2026-04-23,3.87,,65.77,,-58.46
300957,2026-04-23,2.98,,13.3824,,84.0375
601933,2026-04-23,4.5,,82.7764,,39.2277
300387,2026-04-23,1.13,,29.463,,-39.4656
605169,2026-04-23,3.08,,25.0353,,98.223
300084,2026-04-23,-2.69,,50.2214,,124.3382
603317,2026-04-23,2.57,,10.9201,,25.0801
603661,2026-04-23,2.35,,59.2155,,7.2763
301358,2026-04-23,27.06,,73.4405,,1772.9328
603871,2026-04-23,3.65,,34.6842,,28.4906
600276,2026-04-23,3.41,,7.6217,,-19.2351
600238,2026-04-23,4.72,,57.1535,,856.0984
300346,2026-04-23,4.03,,42.3035,,91.5038
002813,2026-04-23,0.15,,34.1036,,-62.9359
603778,2026-04-23,-0.86,,28.1951,,-534.7044
600865,2026-04-23,2.31,,11.9415,,-33.819
600740,2026-04-23,4.25,,39.1983,,19.0227
300805,2026-04-23,-0.34,,33.704,,-4094.0466
002608,2026-04-23,1.24,,53.1453,,-14.2483
600694,2026-04-23,2.58,,52.7766,,-19.7497
600500,2026-04-23,3.12,,68.4638,,-31.5317
601298,2026-04-23,3.17,,33.8305,,6.5323
600710,2026-04-23,3.67,,78.5601,,4.8926
000096,2026-04-23,0.32,,4.237,,-24.4286
301500,2026-04-23,4.75,,49.6699,,-57.8391
600702,2026-04-23,9.96,,36.6906,,73.0901
002350,2026-04-23,-4.14,,39.931,,-198.9869
301638,2026-04-23,16.31,,47.9548,,-42.2236
000958,2026-04-23,1.71,,45.5126,,-43.2052
301315,2026-04-23,5.97,,21.6127,,-9.1651
600796,2026-04-23,1.21,,47.6397,,855.5014
000598,2026-04-23,2.56,,57.642,,20.2537
603811,2026-04-23,2.85,,26.5878,,-37.3164
002919,2026-04-23,0.22,,19.8262,,-97.3862
000568,2026-04-23,9.29,,27.8394,,32.6345
603983,2026-04-23,2.08,,14.1787,,-35.1096
002479,2026-04-23,0.51,,52.7283,,-71.2249
001258,2026-04-23,1.43,,72.521,,-3.7027
920403,2026-04-23,4.84,,31.0825,,-45.8536
300898,2026-04-23,1.4,,20.148,,-25.3232
000723,2026-04-23,5.17,,50.4415,,-2.5154
002001,2026-04-23,5.25,,37.6339,,5.8615
600340,2026-04-23,30.43,,94.1005,,-70.3268
300559,2026-04-23,1.48,,14.3907,,523.6917
600511,2026-04-23,2.84,,46.1161,,24.8631
002926,2026-04-23,-0.77,,76.0716,,-150.0469
002267,2026-04-23,7.29,,45.5931,,51.4093
003006,2026-04-23,4.28,,21.2182,,-31.8869
000852,2026-04-23,0.4,,68.3171,,223.7484
603170,2026-04-23,6.03,,34.2245,,-14.4543
600617,2026-04-23,4.6,,86.5592,,350.1423
600639,2026-04-23,7.04,,60.3407,,654.6163
603096,2026-04-23,2.17,,9.7646,,-20.4055
000581,2026-04-23,3.66,,29.1237,,-14.1498
603568,2026-04-23,5.62,,46.2436,,25.5186
600831,2026-04-23,0.31,,62.8285,,-40.5969
600905,2026-04-23,3.62,,66.7568,,59.971
601963,2026-04-23,2.91,,91.9704,,0.7618
603111,2026-04-23,0.76,,39.2399,,-76.4291
301273,2026-04-23,-3.37,,49.5969,,-3.2843
603059,2026-04-23,0.0,,31.9958,,-100.1525
002847,2026-04-23,6.45,,55.5178,,-26.868
002127,2026-04-23,2.78,,10.1379,,4.4325
002498,2026-04-23,2.07,,26.0688,,16.8246
601991,2026-04-23,-0.66,,73.9227,,-139.4623
601985,2026-04-23,3.33,,67.0489,,61.2092
601218,2026-04-23,0.92,,30.3487,,-3.2273
002575,2026-04-23,0.22,,6.0889,,-55.2178
002946,2026-04-23,1.63,,68.6976,,31.5171
601949,2026-04-23,0.05,,37.2547,,-105.1998
001283,2026-04-23,7.02,,71.9401,,-23.3465
600101,2026-04-23,1.62,,30.5874,,25.3054
301002,2026-04-23,2.54,,32.9524,,-27.4436
600573,2026-04-23,-0.15,,10.8461,,33.1453
301560,2026-04-23,12.98,,62.7949,,-100.0
603596,2026-04-23,3.83,,43.8304,,-7.3381
000983,2026-04-23,9.74,,60.7602,,168.7954
300715,2026-04-23,0.31,,54.692,,-85.5226
002235,2026-04-23,0.31,,15.6272,,-43.8883
605499,2026-04-23,8.65,,55.5275,,0.8071
002911,2026-04-23,1.65,,62.323,,-21.2425
601200,2026-04-23,1.5,,58.9138,,-31.4347
002326,2026-04-23,9.96,,60.9254,,425.2295
600197,2026-04-23,2.85,,19.622,,-18.4009
301062,2026-04-23,3.02,,39.0615,,-26.4491
600790,2026-04-23,1.29,,34.2173,,10.3051
601968,2026-04-23,1.76,,56.2147,,-26.4286
000822,2026-04-23,4.91,,36.3145,,180.9385
601229,2026-04-23,2.77,,92.3241,,5.363
688035,2026-04-23,6.84,,30.5107,,84.9538
300414,2026-04-23,0.85,,18.2292,,-38.1606
601118,2026-04-23,-0.3,,48.0993,,-71.4157
603209,2026-04-23,2.56,,19.277,,7.153
300804,2026-04-23,4.76,,30.0008,,-18.7107
600661,2026-04-23,29.89,,76.9964,,-0.6048
002092,2026-04-23,1.72,,58.7937,,-38.104
001390,2026-04-23,5.0,,35.1793,,26.2987
300856,2026-04-23,3.52,,12.7306,,20.974
002818,2026-04-23,3.61,,13.0264,,33.7933
601698,2026-04-23,1.04,,18.7654,,19.5897
002003,2026-04-23,2.35,,31.5002,,54.7467
001386,2026-04-23,11.74,,51.2835,,-8.4081
603727,2026-04-23,0.43,,35.7033,,-72.513
002584,2026-04-23,3.6,,50.3679,,607.8322
603135,2026-04-23,12.19,,48.5932,,32.9937
603399,2026-04-23,0.11,,44.5714,,-50.6351
300434,2026-04-23,3.13,,17.2043,,-16.5475
603330,2026-04-23,0.09,,39.9068,,-92.1725
002032,2026-04-23,6.59,,40.0913,,7.1353
600691,2026-04-23,1.53,,70.8265,,-27.0537
300529,2026-04-23,9.07,,27.0279,,18.2492
600141,2026-04-23,11.07,,51.1764,,454.4976
601000,2026-04-23,2.08,,15.2977,,-17.2572
002304,2026-04-23,10.49,,25.561,,28.9689
688796,2026-04-23,-52.51,,58.8969,,416.4445
300492,2026-04-23,0.46,,7.2514,,58.9173
600743,2026-04-23,-0.58,,80.1624,,-472.8642
603323,2026-04-23,2.28,,91.6797,,21.4318
000813,2026-04-23,0.56,,6.1799,,-60.4646
002205,2026-04-23,-4.6,,75.2546,,-1446.7098
000652,2026-04-23,0.07,,83.112,,60.2566
688196,2026-04-23,3.89,,4.7615,,74.5918
600320,2026-04-23,0.1,,77.677,,78.5823
601669,2026-04-23,2.3,,77.6664,,14.4042
002554,2026-04-23,0.48,,36.7319,,35.2624
300012,2026-04-23,2.58,,25.0679,,17.7777
688169,2026-04-23,3.88,,11.3074,,8.7624
600157,2026-04-23,0.76,,55.1805,,38.7644
301305,2026-04-23,7.78,,58.0074,,63.1962
600935,2026-04-23,3.56,,23.7626,,1.0365
603182,2026-04-23,13.59,,38.23,,80.518
000755,2026-04-23,2.29,,68.9389,,144.7104
600729,2026-04-23,6.66,,65.6753,,-2.999
002445,2026-04-23,4.91,,27.4433,,-65.1685
300109,2026-04-23,0.98,,12.9874,,-48.3632
603221,2026-04-23,-0.75,,22.6525,,-241.0025
600801,2026-04-23,2.46,,43.1981,,-12.8781
601921,2026-04-23,1.03,,42.9504,,94.3001
300239,2026-04-23,1.64,,25.0724,,437.0489
601827,2026-04-23,3.34,,57.0105,,-44.7206
003012,2026-04-23,-1.07,,43.0219,,-255.5108
603187,2026-04-23,3.18,,38.0912,,28.133
600015,2026-04-23,1.86,,92.0268,,5.044
600644,2026-04-23,1.53,,52.1742,,-18.6101
600764,2026-04-23,0.21,,27.2354,,-75.09
601886,2026-04-23,1.44,,70.3958,,-55.1695
600748,2026-04-23,-0.09,,72.2438,,-111.4881
300801,2026-04-23,5.57,,16.709,,233.9782
000860,2026-04-23,1.32,,57.6356,,-73.1591
600566,2026-04-23,5.99,,24.4934,,32.423
603324,2026-04-23,1.01,,36.0569,,17.8054
000729,2026-04-23,0.01,,31.8415,,14.6612
002181,2026-04-23,0.12,,19.3062,,-62.7229
002542,2026-04-23,-0.45,,60.7901,,-136.8253
001301,2026-04-23,27.29,,48.5484,,295.811
603233,2026-04-23,6.56,,63.8216,,10.2074
603615,2026-04-23,-0.1,,10.3494,,-116.5355
603309,2026-04-23,2.39,,25.367,,66.8223
600172,2026-04-23,0.87,,68.0863,,179.0483
300301,2026-04-23,-4.67,,56.9357,,-780.9168
600784,2026-04-23,2.46,,44.6308,,166.7658
600167,2026-04-23,6.33,,23.9714,,-3.8063
002518,2026-04-23,1.74,,36.6958,,-36.4455
002807,2026-04-23,2.08,,91.5214,,23.2971
603053,2026-04-23,4.8,,38.4392,,1.785
002734,2026-04-23,3.47,,58.731,,-38.5047
002790,2026-04-23,2.02,,22.051,,21.9658
000927,2026-04-23,2.66,,72.262,,10.3362
000698,2026-04-23,-2.86,,57.2263,,-136.4186
600538,2026-04-23,0.8,,14.1987,,114.5241
002166,2026-04-23,2.02,,38.7772,,76.4894
920371,2026-04-23,4.57,,30.0879,,50.9304
603393,2026-04-23,4.17,,30.2455,,-49.5449
600795,2026-04-23,2.27,,71.6246,,-14.031
688198,2026-04-23,1.35,,4.5188,,57.5837
603517,2026-04-23,1.54,,21.9615,,-63.7143
603587,2026-04-23,3.85,,20.6645,,-23.0743
600017,2026-04-23,1.86,,49.4782,,24.9333
688146,2026-04-23,9.76,,22.0266,,7.8691
601033,2026-04-23,3.21,,65.7441,,5.5504
600168,2026-04-23,0.73,,71.8012,,-61.7282
002123,2026-04-23,-0.94,,34.053,,-189.3126
301372,2026-04-23,21.23,,66.43,,1.1598
002150,2026-04-23,2.03,,18.4756,,20.4591
600299,2026-04-23,3.03,,30.9032,,17.2479
300791,2026-04-23,0.57,,33.4324,,-74.4796
301557,2026-04-23,6.54,,38.0346,,41.5969
000789,2026-04-23,2.77,,37.6956,,-32.4731
002778,2026-04-23,0.2,,58.2139,,-79.5818
688179,2026-04-23,3.04,,24.4618,,54.8165
002374,2026-04-23,0.62,,54.0261,,-35.4103
603967,2026-04-23,2.56,,39.5915,,15.0786
002327,2026-04-23,2.77,,18.4564,,13.8222
603237,2026-04-23,22.2,,55.0849,,-20.8912
000767,2026-04-23,0.03,,82.0149,,188.065
600596,2026-04-23,12.05,,40.3409,,344.0318
002603,2026-04-23,5.07,,31.0181,,-28.3741
002529,2026-04-23,0.2,,30.0498,,-1225.2267
002727,2026-04-23,2.66,,52.785,,-32.6541
000818,2026-04-23,2.55,,27.3232,,-61.3738
000544,2026-04-23,1.94,,66.1967,,-9.2975
002581,2026-04-23,0.08,,10.272,,-80.0291
000059,2026-04-23,1.95,,52.5069,,-47.1813
600903,2026-04-23,-2.1,,61.9939,,-449.8217
600968,2026-04-23,1.46,,37.9359,,34.3231
601233,2026-04-23,4.04,,51.8218,,-12.1854
300585,2026-04-23,0.29,,21.1763,,-89.0009
603259,2026-04-23,4.07,,29.41,,9.8763
600754,2026-04-23,-0.73,,63.7284,,-149.9321
002910,2026-04-23,0.69,,44.2064,,-45.5025
000029,2026-04-23,3.96,,23.3711,,83.7404
300426,2026-04-23,-170.17,,100.2029,,233.3562
301149,2026-04-23,2.19,,13.8028,,-29.5312
601228,2026-04-23,2.06,,54.9377,,12.4571
600783,2026-04-23,1.16,,40.2769,,-18.0749
002180,2026-04-23,3.0,,58.2236,,81.8825
600251,2026-04-23,7.39,,55.3203,,99.7121
601169,2026-04-23,2.44,,90.3285,,6.5628
688111,2026-04-23,3.13,,24.5248,,-21.9136
002890,2026-04-23,0.73,,22.9589,,-1.0077
688501,2026-04-23,-0.78,,43.4593,,36.1101
603551,2026-04-23,1.73,,30.9887,,-7.2836
300760,2026-04-23,7.51,,26.8328,,22.8174
300755,2026-04-23,6.8,,41.8123,,30.2359
603928,2026-04-23,2.47,,17.1999,,145.5259
000803,2026-04-23,3.03,,53.7157,,229.1068
002580,2026-04-23,1.23,,29.4127,,206.816
603818,2026-04-23,2.74,,72.9834,,-15.8246
000521,2026-04-23,0.11,,67.4429,,17.706
600630,2026-04-23,-1.54,,51.7271,,-273.9734
002646,2026-04-23,3.88,,12.2495,,54.4484
605138,2026-04-23,2.89,,64.798,,40.933
600582,2026-04-23,2.16,,43.3964,,60.0353
600548,2026-04-23,1.73,,58.2746,,-25.1181
002132,2026-04-23,0.88,,52.638,,-36.3103
003816,2026-04-23,2.75,,61.9557,,11.9417
000589,2026-04-23,0.94,,55.1395,,-45.4056
688139,2026-04-23,3.06,,24.9869,,-72.8853
301683,2026-04-23,4.21,,30.2854,,307.0421
603268,2026-04-23,-6.32,,53.1697,,
300609,2026-04-23,-2.01,,14.2674,,-207.6554
600258,2026-04-23,-2.14,,57.918,,-786.6443
000543,2026-04-23,1.11,,60.0324,,58.4239
601368,2026-04-23,1.69,,72.9425,,63.8414
002616,2026-04-23,0.18,,74.1545,,-89.7033
000800,2026-04-23,1.69,,61.6403,,-74.7051
001965,2026-04-23,1.85,,34.9072,,-12.3492
600230,2026-04-23,2.51,,43.7887,,19.6159
688363,2026-04-23,3.32,,18.9163,,29.8847
600502,2026-04-23,2.69,,83.7243,,10.5807
603696,2026-04-23,0.53,,11.7592,,-78.5241
603080,2026-04-23,2.75,,34.8271,,6.9052
000899,2026-04-23,-0.02,,51.7748,,-105.516
600125,2026-04-23,1.9,,30.2309,,7.3857
000779,2026-04-23,1.62,,37.7094,,-28.3197
002485,2026-04-23,-0.13,,47.8837,,-110.8797
000883,2026-04-23,1.78,,49.8617,,-18.5252
300561,2026-04-23,0.88,,9.0753,,-5.4204
600305,2026-04-23,3.46,,24.9459,,-6.6993
600722,2026-04-23,1.13,,11.0289,,65.1371
300135,2026-04-23,-2.13,,54.3808,,-794.8891
600757,2026-04-23,3.47,,29.5767,,13.0801
001338,2026-04-23,3.86,,39.8877,,-29.0568
601398,2026-04-23,2.72,,91.0047,,5.5993
301071,2026-04-23,9.55,,28.9745,,154.177
603098,2026-04-23,1.53,,47.7817,,-10.9626
603666,2026-04-23,1.36,,25.5898,,-42.3997
601163,2026-04-23,0.52,,32.9908,,-69.905
300579,2026-04-23,0.24,,42.4137,,19.7111
300225,2026-04-23,-2.96,,31.9671,,-232.673
601678,2026-04-23,3.42,,39.7924,,-24.5032
301203,2026-04-23,4.95,,9.742,,15.251
300105,2026-04-23,-0.4,,22.2644,,1388.5256
688366,2026-04-23,1.09,,12.1887,,-36.0854
601369,2026-04-23,3.55,,69.1939,,17.2929
002109,2026-04-23,4.92,,7.7908,,98.2729
688548,2026-04-23,3.07,,29.7563,,97.7173
601006,2026-04-23,2.33,,30.7144,,-17.8279
600917,2026-04-23,2.07,,43.0084,,6.9314
000552,2026-04-23,4.95,,36.3694,,178.7092
600676,2026-04-23,-0.79,,32.1319,,-1254.0062
600116,2026-04-23,0.09,,48.3725,,-97.9372
600681,2026-04-23,3.93,,51.9919,,-28.099
603167,2026-04-23,1.06,,23.2652,,14.8952
301317,2026-04-23,4.83,,43.0012,,48.2451
603689,2026-04-23,2.55,,48.3195,,2.6539
600391,2026-04-23,-1.69,,67.4658,,79.3405
600425,2026-04-23,0.05,,38.1797,,69.0007
002701,2026-04-23,2.5,,52.4486,,-30.6823
600998,2026-04-23,1.9,,68.9222,,-39.497
600861,2026-04-23,-0.9,,23.1473,,47.5872
600127,2026-04-23,-0.77,,67.0252,,-143.6442
301313,2026-04-23,2.06,,42.8894,,-36.0328
688411,2026-04-23,10.64,,74.5782,,1090.539
600919,2026-04-23,3.33,,92.6215,,26.2534
600121,2026-04-23,3.02,,80.6585,,81.1433
000848,2026-04-23,9.08,,22.1177,,11.2405
300675,2026-04-23,-4.38,,57.3673,,-622.8011
603429,2026-04-23,2.7,,26.8786,,14.5359
000429,2026-04-23,4.58,,38.3488,,0.6405
601518,2026-04-23,2.02,,32.3365,,27.7417
002126,2026-04-23,1.59,,60.5879,,-27.4097
601038,2026-04-23,8.18,,55.2418,,25.0542
301090,2026-04-23,3.14,,25.9128,,34.8749
603066,2026-04-23,1.86,,57.3694,,48.3248
000917,2026-04-23,0.3,,38.7074,,2.9839
603165,2026-04-23,4.08,,28.7646,,10.6177
000906,2026-04-23,3.56,,81.2589,,17.989
605298,2026-04-23,0.78,,12.3337,,-13.3923
600692,2026-04-23,0.31,,60.0468,,-30.9673
600089,2026-04-23,6.56,,54.1177,,86.6462
600023,2026-04-23,0.97,,38.6798,,-51.6276
002966,2026-04-23,2.92,,92.2532,,16.337
000333,2026-04-23,5.43,,64.9711,,10.0335
002186,2026-04-23,-4.85,,40.5338,,101.247
300011,2026-04-23,-2.35,,57.1925,,-490.9359
600993,2026-04-23,4.16,,19.4671,,16.2686
301575,2026-04-23,5.45,,57.2376,,-22.4779
600519,2026-04-23,8.34,,14.482,,21.5278
002055,2026-04-23,0.29,,62.7832,,-44.615
603012,2026-04-23,2.71,,47.9818,,22.5569
600717,2026-04-23,0.74,,32.5657,,-35.1676
000678,2026-04-23,-2.78,,57.511,,-624.9944
000950,2026-04-23,1.13,,77.2628,,8.2838
603931,2026-04-23,3.14,,11.1748,,26.2735
600648,2026-04-23,6.49,,70.2499,,142.5917
300157,2026-04-23,-42.17,,89.5376,,
300072,2026-04-23,-2.21,,42.7618,,-898.1388
300868,2026-04-23,-0.53,,23.5169,,-165.7055
603339,2026-04-23,2.41,,30.211,,41.9776
002534,2026-04-23,1.09,,71.5655,,-41.9021
600642,2026-04-23,0.65,,55.7601,,-72.6711
600292,2026-04-23,0.49,,45.3797,,77.6007
300165,2026-04-23,0.58,,50.7242,,-38.4729
603663,2026-04-23,2.74,,23.6479,,2.5819
000401,2026-04-23,-0.74,,44.4908,,-39.2759
300768,2026-04-23,1.4,,10.051,,-2.3982
600298,2026-04-23,4.35,,46.1843,,-29.4545
000600,2026-04-23,0.72,,67.395,,-68.4334
301077,2026-04-23,1.79,,17.6397,,0.022
600727,2026-04-23,1.74,,53.3802,,-30.5218
000930,2026-04-23,2.97,,35.959,,-4.58
300474,2026-04-23,2.62,,14.7894,,58.2031
600366,2026-04-23,1.5,,41.2366,,14.0636
600066,2026-04-23,-0.78,,49.3763,,-146.9034
688679,2026-04-23,-0.13,,43.7277,,15.2784
600803,2026-04-23,5.08,,62.9301,,5.4305
600084,2026-04-23,-0.08,,6.0104,,-113.2751
300860,2026-04-23,2.72,,16.9037,,210.3719
605303,2026-04-23,-0.55,,45.9158,,-170.2475
000713,2026-04-23,0.39,,32.7099,,-49.2303
002221,2026-04-23,0.98,,64.3626,,-69.8091
002042,2026-04-23,2.11,,63.0213,,12.3536
688576,2026-04-23,9.5,,15.5651,,22.6638
002489,2026-04-23,3.81,,61.1848,,-42.6565
920786,2026-04-23,4.88,,68.1777,,32.0889
002576,2026-04-23,0.94,,44.5231,,-65.9752
601117,2026-04-23,1.99,,70.1877,,29.8965
002820,2026-04-23,-1.86,,8.2231,,-314.1546
300750,2026-04-23,1.75,,75.1245,,-15.718
601658,2026-04-23,2.97,,93.6453,,17.3442
600882,2026-04-23,1.68,,29.1057,,101.1673
688563,2026-04-23,9.54,,36.4275,,17.9139
605090,2026-04-23,6.41,,30.1643,,40.0251
688129,2026-04-23,1.26,,10.8539,,-41.1377
000507,2026-04-23,0.99,,61.2143,,25.1688
600846,2026-04-23,1.63,,67.3429,,-18.2505
001325,2026-04-23,15.64,,44.0648,,50.1727
002993,2026-04-23,4.02,,49.3673,,25.5215
300473,2026-04-23,0.17,,54.3712,,-87.8052
603801,2026-04-23,2.01,,48.3068,,1.3651
605158,2026-04-23,1.44,,46.3401,,-38.73
300146,2026-04-23,6.61,,22.5514,,-19.3852
603970,2026-04-23,3.65,,76.571,,19.2131
603402,2026-04-23,-13.08,,49.4964,,-198.1924
601326,2026-04-23,2.05,,38.2645,,10.4228
300364,2026-04-23,-1.04,,26.9194,,-223.7943
688187,2026-04-23,1.03,,25.025,,30.1307
002936,2026-04-23,1.98,,89.445,,5.0711
003010,2026-04-23,0.33,,12.4024,,-81.3264
002243,2026-04-23,0.54,,42.1752,,-36.22
688717,2026-04-23,62.18,,76.5496,,1699.6936
600578,2026-04-23,1.34,,67.6751,,337.3739
688190,2026-04-23,2.05,,23.7508,,47.1199
688038,2026-04-23,-0.94,,33.9808,,-233.5476
600284,2026-04-23,2.25,,65.9186,,28.9157
000858,2026-04-23,9.85,,18.1838,,16.2313
600132,2026-04-23,16.25,,68.9475,,11.1666
301218,2026-04-23,-0.31,,24.9798,,-52.2762
920046,2026-04-23,3.39,,43.6932,,-19.1749
603202,2026-04-23,44.98,,62.2503,,245.2196
601728,2026-04-23,1.66,,42.9502,,11.6797
002461,2026-04-23,0.76,,30.3186,,1.1483
300087,2026-04-23,1.46,,48.8624,,44.694
300893,2026-04-23,2.86,,28.4629,,-10.3122
002258,2026-04-23,10.13,,44.5587,,141.1182
002739,2026-04-23,0.5,,69.2548,,-91.2545
600936,2026-04-23,-4.32,,69.4043,,
603357,2026-04-23,3.72,,31.0077,,12.137
300908,2026-04-23,1.09,,11.3997,,-58.6817
000900,2026-04-23,1.47,,77.8964,,-37.1823
605009,2026-04-23,1.86,,22.7691,,-37.8293
300713,2026-04-23,0.23,,25.8004,,-52.6172
002746,2026-04-23,-1.0,,22.1744,,-168.9208
600874,2026-04-23,2.67,,60.6075,,15.5279
600149,2026-04-23,-4.22,,59.6094,,-457.0583
002286,2026-04-23,2.31,,36.597,,383.9387
002891,2026-04-23,1.27,,36.2628,,4.4917
002959,2026-04-23,4.79,,41.2708,,15.8563
600715,2026-04-23,-3.87,,71.6339,,-884.8071
300501,2026-04-23,1.65,,30.0919,,-20.9464
300500,2026-04-23,-0.57,,50.674,,-173.771
600019,2026-04-23,1.92,,45.6059,,-27.8547
601500,2026-04-23,0.17,,52.6734,,-63.3311
688215,2026-04-23,0.4,,24.8728,,-56.1956
300651,2026-04-23,0.34,,37.4018,,-34.9192
000582,2026-04-23,2.07,,51.9219,,0.1127
001221,2026-04-23,9.59,,33.5015,,25.1783
000905,2026-04-23,1.74,,61.5203,,60.4317
000683,2026-04-23,4.9,,32.4295,,115.3067
002344,2026-04-23,1.76,,34.8368,,53.6297
603043,2026-04-23,1.72,,31.2822,,11.8294
300257,2026-04-23,2.1,,58.3968,,79.3
001227,2026-04-23,1.57,,92.3876,,-23.9957
001268,2026-04-23,5.08,,49.217,,9.3815
603858,2026-04-23,2.89,,37.9481,,4.7329
603298,2026-04-23,3.28,,46.1552,,-14.2799
600469,2026-04-23,-1.56,,63.36,,-251.2356
600104,2026-04-23,1.99,,63.5242,,-22.0035
000869,2026-04-23,2.71,,18.3165,,1.0258
000407,2026-04-23,1.17,,56.2539,,-75.6883
301601,2026-04-23,5.65,,59.477,,45.0677
300897,2026-04-23,1.34,,17.3465,,40.4539
002322,2026-04-23,0.65,,10.9006,,-57.1335
300266,2026-04-23,-1.37,,81.3181,,-1343.9679
600611,2026-04-23,-2.75,,47.8644,,-438.1393
601008,2026-04-23,0.71,,46.0297,,90.2255
600623,2026-04-23,3.03,,54.5201,,16.5963
601128,2026-04-23,3.2,,91.8089,,21.2339
002507,2026-04-23,2.9,,9.2252,,5.3918
600018,2026-04-23,5.22,,31.8597,,81.2974
600216,2026-04-23,2.88,,25.2685,,-13.0882
600025,2026-04-23,1.14,,58.7447,,17.769
000912,2026-04-23,2.33,,41.3475,,177.7994
002215,2026-04-23,5.2,,53.164,,15.6063
300842,2026-04-23,1.93,,53.0039,,-40.4329
002741,2026-04-23,2.18,,46.0513,,229.4161
600854,2026-04-23,1.45,,17.9649,,343.018
601179,2026-04-23,0.63,,42.3767,,40.3418
601216,2026-04-23,3.74,,34.1935,,-20.1167
600598,2026-04-23,5.85,,41.9747,,17.7439
600128,2026-04-23,0.19,,45.917,,-26.8839
600675,2026-04-23,-0.71,,69.4474,,-201.5497
600965,2026-04-23,2.47,,18.5383,,63.3949
002561,2026-04-23,0.92,,17.7606,,-42.2195
601811,2026-04-23,1.45,,40.9488,,5.875
603176,2026-04-23,-3.88,,71.8397,,-26.5043
600962,2026-04-23,0.63,,63.1777,,376.5424
600389,2026-04-23,21.56,,51.0334,,436.6117
603712,2026-04-23,0.59,,58.2063,,26.69
688009,2026-04-23,1.47,,57.6752,,11.1113
600505,2026-04-23,-1.75,,68.1358,,-535.1186
600827,2026-04-23,0.88,,64.0807,,-31.6228
000599,2026-04-23,-5.19,,73.0127,,-503.8385
000793,2026-04-23,-1.81,,50.0986,,-515.1158
002455,2026-04-23,3.05,,66.4764,,56.6777
300527,2026-04-23,-2.24,,30.813,,-503.9413
600436,2026-04-23,6.67,,16.2753,,19.2994
301256,2026-04-23,0.4,,10.3049,,-75.1995
301558,2026-04-23,27.63,,21.0794,,-28.5624
688016,2026-04-23,7.61,,13.0146,,20.0512
603579,2026-04-23,3.17,,45.3442,,-15.1734
600535,2026-04-23,-4.5,,22.5321,,-284.3586
601199,2026-04-23,1.71,,40.716,,16.554
001286,2026-04-23,9.33,,64.9319,,258.4507
688550,2026-04-23,2.72,,23.5377,,57.9111
600395,2026-04-23,6.38,,65.8164,,145.1037
601916,2026-04-23,3.33,,93.7018,,12.1323
000761,2026-04-23,1.89,,54.005,,-36.2532
002310,2026-04-23,-3.45,,73.342,,
300182,2026-04-23,4.14,,34.9973,,210.9808
600202,2026-04-23,0.76,,60.3995,,3.8458
601868,2026-04-23,1.01,,72.3765,,-4.3623
600900,2026-04-23,1.7,,40.4979,,9.9587
600620,2026-04-23,-1.01,,18.6692,,-119.4838
300228,2026-04-23,-1.13,,47.0201,,-307.7783
920768,2026-04-23,0.98,,51.8775,,-72.7719
000768,2026-04-23,0.97,,79.4576,,14.256
600008,2026-04-23,1.16,,64.4686,,22.1476
000042,2026-04-23,0.45,,79.3863,,30.5327
001323,2026-04-23,4.61,,34.2137,,-9.0719
002991,2026-04-23,1.53,,17.7047,,-45.297
300575,2026-04-23,6.13,,47.6425,,81.7022
603937,2026-04-23,1.78,,15.8517,,-22.4558
002556,2026-04-23,5.16,,65.1661,,12.5792
301039,2026-04-23,1.09,,45.2582,,-44.6975
601188,2026-04-23,1.3,,6.6324,,2.9898
603444,2026-04-23,7.08,,26.0828,,2.2418
000895,2026-04-23,6.02,,36.2897,,1.6173
605377,2026-04-23,3.24,,27.7158,,15.2641
000631,2026-04-23,0.67,,33.0923,,108.315
000828,2026-04-23,1.66,,32.9032,,-29.4372
601112,2026-04-23,34.48,,71.534,,1.5285
600873,2026-04-23,9.79,,47.071,,179.2431
600039,2026-04-23,5.45,,76.948,,33.4614
300284,2026-04-23,0.57,,44.4562,,8.3437
603153,2026-04-23,1.61,,25.7235,,-49.9399
002700,2026-04-23,2.31,,25.2875,,-33.6931
600486,2026-04-23,11.52,,47.9046,,103.1406
601328,2026-04-23,2.37,,91.9121,,4.5984
603998,2026-04-23,2.78,,52.3033,,32.3404
600966,2026-04-23,2.52,,67.2378,,-77.7189
002568,2026-04-23,2.36,,31.5128,,-30.1834
600248,2026-04-23,3.96,,89.552,,19.4882
